comment_id,parent_post_id,tech_tag,label,compound
o6h9jdx,1ra4hjq,UAV,Positive,0.8717
o6h55sp,1ra4hjq,UAV,Positive,0.4939
mjrc0ar,1jjzox5,UAV,Positive,0.8885
mjrthn8,1jjzox5,UAV,Positive,0.1513
mjtesa5,1jjzox5,UAV,Neutral,0.0
mjrt02a,1jjzox5,UAV,Positive,0.0583
mjrusko,1jjzox5,UAV,Neutral,0.0
mjst0w6,1jjzox5,UAV,Negative,-0.4215
mjuyrbp,1jjzox5,UAV,Positive,0.7684
mjrerum,1jjzox5,UAV,Positive,0.2382
mjrdjoc,1jjzox5,UAV,Positive,0.7923
mjs1i4v,1jjzox5,UAV,Neutral,0.0
mjreilc,1jjzox5,UAV,Neutral,0.0
mjrtvwq,1jjzox5,UAV,Positive,0.5029
mjru1br,1jjzox5,UAV,Positive,0.4019
mjrvosi,1jjzox5,UAV,Positive,0.6369
mjtcu2m,1jjzox5,UAV,Negative,-0.2732
mjst8z5,1jjzox5,UAV,Positive,0.6808
mjwymkc,1jjzox5,UAV,Positive,0.4404
mjru92e,1jjzox5,UAV,Negative,-0.4588
mjrdxrp,1jjzox5,UAV,Neutral,0.0
mjs5esx,1jjzox5,UAV,Neutral,0.0
ntb1ilm,1pj5xji,UAV,Neutral,0.0
ntb5o6j,1pj5xji,UAV,Positive,0.975
ntde13z,1pj5xji,UAV,Neutral,-0.0331
ntb2xn0,1pj5xji,UAV,Positive,0.6597
ntbcca3,1pj5xji,UAV,Negative,-0.3034
ntc4h98,1pj5xji,UAV,Positive,0.7269
ntb2ccw,1pj5xji,UAV,Neutral,0.0
nt8lxlx,1pitj5u,UAV,Positive,0.4572
nt8mge7,1pitj5u,UAV,Neutral,0.0
nt8ueza,1pitj5u,UAV,Neutral,0.0
nt8pcb8,1pitj5u,UAV,Positive,0.4019
nt8povf,1pitj5u,UAV,Neutral,0.0
nt8qlla,1pitj5u,UAV,Neutral,0.0
nt8sla0,1pitj5u,UAV,Neutral,0.0
ntaqkfp,1pitj5u,UAV,Positive,0.5994
l4n5gs4,1cv57vt,UAV,Neutral,0.0
l4n7hfe,1cv57vt,UAV,Negative,-0.7543
l4n7l95,1cv57vt,UAV,Neutral,0.0
l4nc4bu,1cv57vt,UAV,Positive,0.2577
l4qf3jv,1cv57vt,UAV,Negative,-0.9712
l4qyb1q,1cv57vt,UAV,Positive,0.4767
l4qixm2,1cv57vt,UAV,Negative,-0.7871
l4qctyr,1cv57vt,UAV,Positive,0.4482
l4qw9wp,1cv57vt,UAV,Negative,-0.5057
l4utboo,1cv57vt,UAV,Positive,0.9416
l516eub,1cv57vt,UAV,Neutral,0.0
l4q60x3,1cv57vt,UAV,Neutral,-0.0258
l4upv17,1cv57vt,UAV,Neutral,0.0
l4n5ed5,1cv57vt,UAV,Positive,0.4767
l4n6oxt,1cv57vt,UAV,Neutral,0.0
l4noqmv,1cv57vt,UAV,Negative,-0.25
l4nvnbx,1cv57vt,UAV,Positive,0.765
l4q4g3s,1cv57vt,UAV,Positive,0.7783
l4np7jb,1cv57vt,UAV,Neutral,0.015
l4ojh6t,1cv57vt,UAV,Negative,-0.34
ngw1biv,1ntpjrs,UAV,Positive,0.6461
ngw4ucc,1ntpjrs,UAV,Positive,0.5297
ngzoww1,1ntpjrs,UAV,Positive,0.1471
ngxfjjr,1ntpjrs,UAV,Positive,0.4404
nhfs0wp,1ntpjrs,UAV,Positive,0.6428
o096hko,1ntpjrs,UAV,Neutral,0.0
ngw21uj,1ntpjrs,UAV,Positive,0.3182
ngw6tek,1ntpjrs,UAV,Positive,0.8934
ngw2t2z,1ntpjrs,UAV,Positive,0.4019
mxpi9lu,1latkqy,UAV,Neutral,0.0
mxpkvmq,1latkqy,UAV,Positive,0.3061
mxq8693,1latkqy,UAV,Positive,0.4827
mxnil93,1latkqy,UAV,Positive,0.9432
mxnkm7y,1latkqy,UAV,Negative,-0.1447
mxqm4bt,1latkqy,UAV,Neutral,0.0
mxpqx3k,1latkqy,UAV,Positive,0.7644
mxptf6t,1latkqy,UAV,Positive,0.5499
mxqa4wa,1latkqy,UAV,Positive,0.5859
mxnjan9,1latkqy,UAV,Positive,0.7245
mxpt45g,1latkqy,UAV,Positive,0.5927
mxpvdvk,1latkqy,UAV,Positive,0.4329
mxqm8ur,1latkqy,UAV,Neutral,0.0
mxpwids,1latkqy,UAV,Positive,0.6597
lvoqg6l,1gkvaso,UAV,Neutral,0.0
lvopkw6,1gkvaso,UAV,Neutral,0.0
lvoqyvk,1gkvaso,UAV,Negative,-0.128
lvovocv,1gkvaso,UAV,Positive,0.3612
lvoosix,1gkvaso,UAV,Negative,-0.296
lvoyfho,1gkvaso,UAV,Neutral,0.0
lvp24n2,1gkvaso,UAV,Neutral,0.0
lvpjw52,1gkvaso,UAV,Negative,-0.6124
lvpozw5,1gkvaso,UAV,Positive,0.2508
lvqa7tg,1gkvaso,UAV,Negative,-0.2411
lvp8n4o,1gkvaso,UAV,Neutral,0.0
lvpc7j3,1gkvaso,UAV,Positive,0.1154
lvpeqwm,1gkvaso,UAV,Positive,0.2989
lvppeqq,1gkvaso,UAV,Neutral,0.0
lvpw3f3,1gkvaso,UAV,Positive,0.4404
lvqe04x,1gkvaso,UAV,Positive,0.3612
lvqinha,1gkvaso,UAV,Positive,0.4215
lvqjeaa,1gkvaso,UAV,Positive,0.7814
lvql1e3,1gkvaso,UAV,Positive,0.9081
lvqlyzb,1gkvaso,UAV,Neutral,0.0
lvvjmf9,1glnflm,UAV,Positive,0.891
lvvrvni,1glnflm,UAV,Positive,0.7724
lvvx2jc,1glnflm,UAV,Positive,0.9451
lvwgbi3,1glnflm,UAV,Neutral,0.0
lvvs5rr,1glnflm,UAV,Negative,-0.1655
lvw43e1,1glnflm,UAV,Positive,0.7351
lvxnvmy,1glnflm,UAV,Positive,0.4588
lvwx30t,1glnflm,UAV,Positive,0.6808
lvxi4k1,1glnflm,UAV,Positive,0.924
lvxt889,1glnflm,UAV,Negative,-0.197
lw0n7au,1glnflm,UAV,Negative,-0.3597
lvwgfy2,1glnflm,UAV,Neutral,0.0
lw0knmw,1glnflm,UAV,Positive,0.7184
lvxp18d,1glnflm,UAV,Positive,0.4542
nmn7ys4,1glnflm,UAV,Positive,0.5255
lw18a2g,1glnflm,UAV,Positive,0.8334
nmnce9d,1glnflm,UAV,Negative,-0.5266
lvxtmt6,1glnflm,UAV,Negative,-0.9079
nmnkffi,1glnflm,UAV,Positive,0.4019
lvz3fs6,1glnflm,UAV,Neutral,0.0009
my7yrrr,1ldeq60,UAV,Neutral,0.0
myexw62,1ldeq60,UAV,Neutral,0.0
myjir7h,1ldeq60,UAV,Negative,-0.7757
meq6iab,1ixzahv,UAV,Positive,0.4939
mercq03,1ixzahv,UAV,Positive,0.481
meql8fn,1ixzahv,UAV,Positive,0.6908
mespose,1ixzahv,UAV,Positive,0.6187
meq988f,1ixzahv,UAV,Positive,0.517
meqg24b,1ixzahv,UAV,Positive,0.9371
meqop30,1ixzahv,UAV,Neutral,0.0
meqhp6g,1ixzahv,UAV,Positive,0.6696
mdod0lf,1iszaui,UAV,Neutral,0.0
mdkzx77,1iszaui,UAV,Positive,0.5279
mdoficd,1iszaui,UAV,Neutral,0.0
mdo4uqt,1iszaui,UAV,Positive,0.7351
luc90zp,1geth9u,UAV,Negative,-0.6808
lucaq3r,1geth9u,UAV,Neutral,0.0
luesmnz,1geth9u,UAV,Positive,0.6808
lufjyv2,1geth9u,UAV,Positive,0.4588
luc9why,1geth9u,UAV,Positive,0.3612
lucel76,1geth9u,UAV,Positive,0.3612
lucnwsk,1geth9u,UAV,Positive,0.6007
lgj5emz,1ek9dc2,UAV,Positive,0.6801
lgl92n9,1ek9dc2,UAV,Neutral,0.0
lglzieo,1ek9dc2,UAV,Negative,-0.1754
lglad4o,1ek9dc2,UAV,Positive,0.3612
lgj6mr8,1ek9dc2,UAV,Positive,0.4926
lgjbu3y,1ek9dc2,UAV,Neutral,0.0
lgn2bxj,1ek9dc2,UAV,Positive,0.2732
lgn2ei6,1ek9dc2,UAV,Positive,0.3595
lgjcaip,1ek9dc2,UAV,Positive,0.4404
lgnsro7,1ek9dc2,UAV,Positive,0.8191
lgjdb3u,1ek9dc2,UAV,Neutral,0.0
lqyg83u,1fz1q7f,UAV,Neutral,0.0
lr3ppwr,1fz1q7f,UAV,Neutral,0.0
lqyhgqi,1fz1q7f,UAV,Negative,-0.0516
lr6mfbd,1fz1q7f,UAV,Negative,-0.0772
lqykhzs,1fz1q7f,UAV,Neutral,0.0
lqyqtmz,1fz1q7f,UAV,Neutral,0.0
lr0rwjg,1fz1q7f,UAV,Neutral,0.0
kue0gxp,1bc79z1,UAV,Negative,-0.5859
kuer3et,1bc79z1,UAV,Positive,0.802
kuebsa4,1bc79z1,UAV,Positive,0.9127
kue788v,1bc79z1,UAV,Positive,0.9165
kuejak2,1bc79z1,UAV,Negative,-0.4614
kuk4cca,1bc79z1,UAV,Positive,0.9169
kue1p1n,1bc79z1,UAV,Negative,-0.4588
kuhntwr,1bc79z1,UAV,Neutral,0.0
kueffdm,1bc79z1,UAV,Positive,0.9352
kuegdpb,1bc79z1,UAV,Positive,0.4404
kue2dxc,1bc79z1,UAV,Negative,-0.6369
kukrunb,1bc79z1,UAV,Positive,0.5093
kukrhij,1bc79z1,UAV,Positive,0.9825
kue2nfh,1bc79z1,UAV,Positive,0.2714
kulqijs,1bc79z1,UAV,Positive,0.5776
kukseq6,1bc79z1,UAV,Negative,-0.7096
l3bhz5d,1co3lo4,UAV,Negative,-0.3871
l3bf6ol,1co3lo4,UAV,Positive,0.4019
l3c5mvd,1co3lo4,UAV,Positive,0.25
l3i5wvw,1co3lo4,UAV,Neutral,0.0
l3ccb46,1co3lo4,UAV,Neutral,0.0
l3cht4s,1co3lo4,UAV,Positive,0.3612
l3cj0b3,1co3lo4,UAV,Neutral,0.0
l3cj5pc,1co3lo4,UAV,Positive,0.7469
l3dp77b,1co3lo4,UAV,Neutral,0.0
l3cmwai,1co3lo4,UAV,Negative,-0.2732
l3dxia0,1co3lo4,UAV,Positive,0.6808
l3fdags,1co3lo4,UAV,Neutral,0.0
l3csl0j,1co3lo4,UAV,Positive,0.0772
l3dso6k,1co3lo4,UAV,Neutral,0.0
lsqz2xb,1g7iyhm,UAV,Positive,0.6249
lssjcmo,1g7iyhm,UAV,Neutral,0.0
lt4yxyc,1g7iyhm,UAV,Positive,0.4137
lsr2vzp,1g7iyhm,UAV,Positive,0.3612
lst77iw,1g7iyhm,UAV,Positive,0.7717
l0sfi2x,1cak2wy,UAV,Neutral,0.0
l0shox8,1cak2wy,UAV,Neutral,0.0
l0sjqmy,1cak2wy,UAV,Negative,-0.0516
l0sp20v,1cak2wy,UAV,Negative,-0.6436
l0t9yf2,1cak2wy,UAV,Negative,-0.0772
l0vd5s7,1cak2wy,UAV,Positive,0.6808
l0u8dmk,1cak2wy,UAV,Neutral,0.0
l0sipue,1cak2wy,UAV,Negative,-0.2534
l0vsef0,1cak2wy,UAV,Negative,-0.4215
l0wmakv,1cak2wy,UAV,Positive,0.5859
l0wp4j3,1cak2wy,UAV,Positive,0.9701
l0ykldt,1cak2wy,UAV,Positive,0.4404
li4rmf9,1esbr2p,UAV,Positive,0.4588
li4ya2e,1esbr2p,UAV,Neutral,0.0
li5myx3,1esbr2p,UAV,Neutral,0.0
li69qdp,1esbr2p,UAV,Positive,0.0772
li83qsf,1esbr2p,UAV,Neutral,0.0
li4taue,1esbr2p,UAV,Positive,0.4404
li54a2m,1esbr2p,UAV,Negative,-0.6486
l16cas6,1ccmzy3,UAV,Negative,-0.5423
l16w82t,1ccmzy3,UAV,Negative,-0.8432
l17082n,1ccmzy3,UAV,Positive,0.9355
l17adlo,1ccmzy3,UAV,Positive,0.8779
l186fcl,1ccmzy3,UAV,Neutral,0.0
l16ps8i,1ccmzy3,UAV,Neutral,0.0
l17eduj,1ccmzy3,UAV,Neutral,0.0
l17dngv,1ccmzy3,UAV,Positive,0.5106
l17dg8f,1ccmzy3,UAV,Positive,0.1779
l176i2p,1ccmzy3,UAV,Negative,-0.7717
l17iro3,1ccmzy3,UAV,Positive,0.34
l17hrfd,1ccmzy3,UAV,Positive,0.9817
kyiv03k,1byefxl,UAV,Negative,-0.6553
kyiu0wq,1byefxl,UAV,Neutral,0.0
kyivuhj,1byefxl,UAV,Positive,0.34
kyjeubm,1byefxl,UAV,Positive,0.7574
mulhjwn,1kwuxwc,AM_3Dprinting,Negative,-0.1295
muka1uh,1kwuxwc,AM_3Dprinting,Positive,0.4404
mukjq1l,1kwuxwc,AM_3Dprinting,Neutral,0.0
muogfw5,1kwuxwc,AM_3Dprinting,Positive,0.7964
mup6jnf,1kwuxwc,AM_3Dprinting,Positive,0.4019
mumss1u,1kwuxwc,AM_3Dprinting,Positive,0.4404
muowl66,1kwuxwc,AM_3Dprinting,Negative,-0.1779
mum5o78,1kwuxwc,AM_3Dprinting,Positive,0.7533
mukedi9,1kwuxwc,AM_3Dprinting,Negative,-0.296
mukdlaf,1kwuxwc,AM_3Dprinting,Positive,0.4939
mul1thf,1kwuxwc,AM_3Dprinting,Neutral,0.0
ni1gkba,1nzdvl8,Geographic Information Systems (GIS),Negative,-0.6977
ni1r28m,1nzdvl8,Geographic Information Systems (GIS),Positive,0.0772
ni2wqgc,1nzdvl8,Geographic Information Systems (GIS),Neutral,0.0
ni45mwf,1nzdvl8,Geographic Information Systems (GIS),Negative,-0.4019
ni1p1h9,1nzdvl8,Geographic Information Systems (GIS),Positive,0.7964
ni2aggc,1nzdvl8,Geographic Information Systems (GIS),Positive,0.9144
ni2s64h,1nzdvl8,Geographic Information Systems (GIS),Positive,0.4404
ni2bxp2,1nzdvl8,Geographic Information Systems (GIS),Positive,0.3612
nirjich,1nzdvl8,Geographic Information Systems (GIS),Neutral,0.0
ni2fv0p,1nzdvl8,Geographic Information Systems (GIS),Positive,0.8096
niw1aev,1nzdvl8,Geographic Information Systems (GIS),Positive,0.296
nx0dzyr,1q0re30,Geographic Information Systems (GIS),Positive,0.5707
nx07eea,1q0re30,Geographic Information Systems (GIS),Positive,0.8353
nx08549,1q0re30,Geographic Information Systems (GIS),Positive,0.8687
nx0887t,1q0re30,Geographic Information Systems (GIS),Positive,0.5994
nx08cnh,1q0re30,Geographic Information Systems (GIS),Positive,0.9184
nx0hrs1,1q0re30,Geographic Information Systems (GIS),Positive,0.656
nx0j0lc,1q0re30,Geographic Information Systems (GIS),Positive,0.8996
nx0lnuw,1q0re30,Geographic Information Systems (GIS),Positive,0.8619
nx0ydm9,1q0re30,Geographic Information Systems (GIS),Positive,0.5707
nx0zjwo,1q0re30,Geographic Information Systems (GIS),Positive,0.765
nx2yued,1q0re30,Geographic Information Systems (GIS),Positive,0.636
nx7qq9n,1q0re30,Geographic Information Systems (GIS),Positive,0.8516
nxficec,1q0re30,Geographic Information Systems (GIS),Positive,0.7574
nx0jiro,1q0re30,Geographic Information Systems (GIS),Positive,0.9955
nx088do,1q0re30,Geographic Information Systems (GIS),Positive,0.8622
nx08fuy,1q0re30,Geographic Information Systems (GIS),Positive,0.9488
nx08k1i,1q0re30,Geographic Information Systems (GIS),Positive,0.4199
nx08qc9,1q0re30,Geographic Information Systems (GIS),Positive,0.8172
nx0jorv,1q0re30,Geographic Information Systems (GIS),Positive,0.6428
nx0jqs7,1q0re30,Geographic Information Systems (GIS),Positive,0.8353
ncx9eeg,1nawc78,Geographic Information Systems (GIS),Neutral,0.0
ncx76j2,1nawc78,Geographic Information Systems (GIS),Positive,0.6249
ncx62ft,1nawc78,Geographic Information Systems (GIS),Neutral,0.0
ncxo4c8,1nawc78,Geographic Information Systems (GIS),Positive,0.8807
ncx6i16,1nawc78,Geographic Information Systems (GIS),Positive,0.4404
ncy31ld,1nawc78,Geographic Information Systems (GIS),Positive,0.6239
ncyw41n,1nawc78,Geographic Information Systems (GIS),Negative,-0.34
ncx7135,1nawc78,Geographic Information Systems (GIS),Negative,-0.1027
ncxzf5z,1nawc78,Geographic Information Systems (GIS),Positive,0.7684
ncy1nsy,1nawc78,Geographic Information Systems (GIS),Positive,0.5267
ncxmp8c,1nawc78,Geographic Information Systems (GIS),Neutral,0.0
ncydzj0,1nawc78,Geographic Information Systems (GIS),Negative,-0.4767
nd030rc,1nawc78,Geographic Information Systems (GIS),Neutral,0.0
nd165hw,1nawc78,Geographic Information Systems (GIS),Positive,0.3612
nd4a9ii,1nawc78,Geographic Information Systems (GIS),Negative,-0.6597
ncy3ig1,1nawc78,Geographic Information Systems (GIS),Neutral,0.0
nd2x3bu,1nawc78,Geographic Information Systems (GIS),Neutral,0.0
nd6ruw6,1nawc78,Geographic Information Systems (GIS),Neutral,0.0
nd05e1b,1nawc78,Geographic Information Systems (GIS),Neutral,0.0
nd0x8a1,1nawc78,Geographic Information Systems (GIS),Negative,-0.34
n579cxy,1m9i44f,Geographic Information Systems (GIS),Negative,-0.3818
n57a2e6,1m9i44f,Geographic Information Systems (GIS),Negative,-0.8126
n57auj1,1m9i44f,Geographic Information Systems (GIS),Neutral,0.0
n57fxmf,1m9i44f,Geographic Information Systems (GIS),Negative,-0.4939
n58gapb,1m9i44f,Geographic Information Systems (GIS),Negative,-0.4215
n58txbk,1m9i44f,Geographic Information Systems (GIS),Negative,-0.1761
n596cxn,1m9i44f,Geographic Information Systems (GIS),Positive,0.6908
n59hx2n,1m9i44f,Geographic Information Systems (GIS),Neutral,0.0
n59zwsd,1m9i44f,Geographic Information Systems (GIS),Negative,-0.5423
n57dh2s,1m9i44f,Geographic Information Systems (GIS),Positive,0.8061
n59s1p7,1m9i44f,Geographic Information Systems (GIS),Positive,0.0665
n59z1hx,1m9i44f,Geographic Information Systems (GIS),Negative,-0.6908
n5ahvd6,1m9i44f,Geographic Information Systems (GIS),Positive,0.4588
n591ea6,1m9i44f,Geographic Information Systems (GIS),Positive,0.4939
n59z786,1m9i44f,Geographic Information Systems (GIS),Negative,-0.3222
n5c1d79,1m9i44f,Geographic Information Systems (GIS),Negative,-0.4767
n5cjlyh,1m9i44f,Geographic Information Systems (GIS),Negative,-0.8555
n5coy6k,1m9i44f,Geographic Information Systems (GIS),Positive,0.7156
n5903ss,1m9i44f,Geographic Information Systems (GIS),Positive,0.1655
n592s21,1m9i44f,Geographic Information Systems (GIS),Positive,0.1027
nimtdov,1o2c3x8,Geographic Information Systems (GIS),Neutral,0.0
nioelx3,1o2c3x8,Geographic Information Systems (GIS),Neutral,0.0
nimq5yp,1o2c3x8,Geographic Information Systems (GIS),Positive,0.7961
nims31z,1o2c3x8,Geographic Information Systems (GIS),Positive,0.9907
nimtvzq,1o2c3x8,Geographic Information Systems (GIS),Positive,0.9216
nimzwch,1o2c3x8,Geographic Information Systems (GIS),Negative,-0.1779
nin90vn,1o2c3x8,Geographic Information Systems (GIS),Positive,0.2732
ninuxg5,1o2c3x8,Geographic Information Systems (GIS),Negative,-0.3612
nimxnln,1o2c3x8,Geographic Information Systems (GIS),Positive,0.3182
ninnpd2,1o2c3x8,Geographic Information Systems (GIS),Positive,0.5423
nio0r9f,1o2c3x8,Geographic Information Systems (GIS),Positive,0.9253
niofek5,1o2c3x8,Geographic Information Systems (GIS),Negative,-0.1548
niohxcu,1o2c3x8,Geographic Information Systems (GIS),Negative,-0.5789
niopicg,1o2c3x8,Geographic Information Systems (GIS),Neutral,0.0
nipeq8n,1o2c3x8,Geographic Information Systems (GIS),Positive,0.1779
nir8e93,1o2c3x8,Geographic Information Systems (GIS),Positive,0.4404
nimpt18,1o2c3x8,Geographic Information Systems (GIS),Positive,0.6908
nimwgnv,1o2c3x8,Geographic Information Systems (GIS),Neutral,0.0
nin4wa9,1o2c3x8,Geographic Information Systems (GIS),Neutral,0.0
nioy8a0,1o2c3x8,Geographic Information Systems (GIS),Positive,0.4497
n2ctcx6,1lw6d4j,Geographic Information Systems (GIS),Negative,-0.7189
n2dnys5,1lw6d4j,Geographic Information Systems (GIS),Positive,0.6486
n2bskqk,1lw6d4j,Geographic Information Systems (GIS),Positive,0.9536
n2cljex,1lw6d4j,Geographic Information Systems (GIS),Positive,0.8934
n2co8jq,1lw6d4j,Geographic Information Systems (GIS),Positive,0.6808
n2crppo,1lw6d4j,Geographic Information Systems (GIS),Negative,-0.4767
n2cn1cw,1lw6d4j,Geographic Information Systems (GIS),Positive,0.4215
n2cse52,1lw6d4j,Geographic Information Systems (GIS),Positive,0.7531
n2cjhpn,1lw6d4j,Geographic Information Systems (GIS),Positive,0.4019
n2ckafy,1lw6d4j,Geographic Information Systems (GIS),Neutral,0.0
n2cgfvi,1lw6d4j,Geographic Information Systems (GIS),Neutral,0.0
n2mbfm9,1lw6d4j,Geographic Information Systems (GIS),Negative,-0.1319
n2cm923,1lw6d4j,Geographic Information Systems (GIS),Positive,0.5267
n2cuxb6,1lw6d4j,Geographic Information Systems (GIS),Positive,0.5499
n2cyn0o,1lw6d4j,Geographic Information Systems (GIS),Positive,0.6498
n2dhpbd,1lw6d4j,Geographic Information Systems (GIS),Positive,0.8687
n2dupyh,1lw6d4j,Geographic Information Systems (GIS),Positive,0.8248
n2eab66,1lw6d4j,Geographic Information Systems (GIS),Negative,-0.6486
n2eakrc,1lw6d4j,Geographic Information Systems (GIS),Positive,0.6249
n2exb88,1lw6d4j,Geographic Information Systems (GIS),Positive,0.6124
nsjdsp6,1pfebkk,Geographic Information Systems (GIS),Positive,0.5017
nsjbkby,1pfebkk,Geographic Information Systems (GIS),Neutral,0.043
nsjvitf,1pfebkk,Geographic Information Systems (GIS),Positive,0.25
nsjdjgt,1pfebkk,Geographic Information Systems (GIS),Negative,-0.5267
nsjf7zo,1pfebkk,Geographic Information Systems (GIS),Neutral,0.0258
nsjqq1c,1pfebkk,Geographic Information Systems (GIS),Positive,0.6557
nsje302,1pfebkk,Geographic Information Systems (GIS),Negative,-0.5423
nsmodkr,1pfebkk,Geographic Information Systems (GIS),Positive,0.8173
nsjud8k,1pfebkk,Geographic Information Systems (GIS),Neutral,0.0
nsliruj,1pfebkk,Geographic Information Systems (GIS),Neutral,0.0
nsr0t6u,1pfebkk,Geographic Information Systems (GIS),Positive,0.4404
nsvj77o,1pfebkk,Geographic Information Systems (GIS),Neutral,0.0
nsjbagy,1pfebkk,Geographic Information Systems (GIS),Negative,-0.3818
nsjer8d,1pfebkk,Geographic Information Systems (GIS),Positive,0.5719
nsjcxwh,1pfebkk,Geographic Information Systems (GIS),Positive,0.4926
nsjgafm,1pfebkk,Geographic Information Systems (GIS),Positive,0.34
nsjf78y,1pfebkk,Geographic Information Systems (GIS),Positive,0.9759
nsjutwa,1pfebkk,Geographic Information Systems (GIS),Positive,0.4404
nsleb7j,1pfebkk,Geographic Information Systems (GIS),Positive,0.5627
nss0tep,1pfebkk,Geographic Information Systems (GIS),Negative,-0.126
nheo11j,1nwar5c,Geographic Information Systems (GIS),Negative,-0.721
nhew16s,1nwar5c,Geographic Information Systems (GIS),Positive,0.8942
nhfa9xb,1nwar5c,Geographic Information Systems (GIS),Neutral,0.0
nherits,1nwar5c,Geographic Information Systems (GIS),Positive,0.765
nhj3b7y,1nwar5c,Geographic Information Systems (GIS),Positive,0.9349
nhp1fwj,1nwar5c,Geographic Information Systems (GIS),Negative,-0.6666
nhpruda,1nwar5c,Geographic Information Systems (GIS),Positive,0.87
nhxo3qx,1nwar5c,Geographic Information Systems (GIS),Negative,-0.8834
nhy2ajm,1nwar5c,Geographic Information Systems (GIS),Neutral,-0.0335
nhf0ods,1nwar5c,Geographic Information Systems (GIS),Positive,0.4809
nhf9292,1nwar5c,Geographic Information Systems (GIS),Neutral,0.0
nhfwnd8,1nwar5c,Geographic Information Systems (GIS),Positive,0.4404
nhg0p4r,1nwar5c,Geographic Information Systems (GIS),Neutral,0.0
nhgk8ea,1nwar5c,Geographic Information Systems (GIS),Positive,0.8655
nhh5ldw,1nwar5c,Geographic Information Systems (GIS),Neutral,0.0
nhhaftj,1nwar5c,Geographic Information Systems (GIS),Positive,0.5457
nhndea1,1nwar5c,Geographic Information Systems (GIS),Positive,0.9523
nhnr4n2,1nwar5c,Geographic Information Systems (GIS),Neutral,0.0
nheq9x0,1nwar5c,Geographic Information Systems (GIS),Positive,0.7096
nhevut1,1nwar5c,Geographic Information Systems (GIS),Positive,0.2732
o5pic0k,1r6dtmf,Geographic Information Systems (GIS),Positive,0.9663
o5puic7,1r6dtmf,Geographic Information Systems (GIS),Positive,0.9169
o5pwdxw,1r6dtmf,Geographic Information Systems (GIS),Positive,0.5106
o5t2tww,1r6dtmf,Geographic Information Systems (GIS),Positive,0.8896
o5w34br,1r6dtmf,Geographic Information Systems (GIS),Positive,0.9888
o5pwllo,1r6dtmf,Geographic Information Systems (GIS),Positive,0.9081
o60xzzc,1r6dtmf,Geographic Information Systems (GIS),Positive,0.9385
o618c21,1r6dtmf,Geographic Information Systems (GIS),Positive,0.8658
o61szzc,1r6dtmf,Geographic Information Systems (GIS),Positive,0.8131
o63c5ne,1r6dtmf,Geographic Information Systems (GIS),Positive,0.8402
o65e6kn,1r6dtmf,Geographic Information Systems (GIS),Positive,0.7351
o6cud4m,1r8zp8a,Geographic Information Systems (GIS),Positive,0.9091
o6n00e1,1r8zp8a,Geographic Information Systems (GIS),Positive,0.9324
o6hy56c,1r8zp8a,Geographic Information Systems (GIS),Positive,0.8694
o6isroc,1r8zp8a,Geographic Information Systems (GIS),Positive,0.2053
o6ki2bv,1r8zp8a,Geographic Information Systems (GIS),Positive,0.7221
mcqyff4,1ipdlru,Geographic Information Systems (GIS),Positive,0.5859
mcqz12w,1ipdlru,Geographic Information Systems (GIS),Negative,-0.4063
mcqxlsf,1ipdlru,Geographic Information Systems (GIS),Positive,0.4939
mcqylmt,1ipdlru,Geographic Information Systems (GIS),Negative,-0.2732
mcqy5ap,1ipdlru,Geographic Information Systems (GIS),Neutral,0.0
mcr25wi,1ipdlru,Geographic Information Systems (GIS),Positive,0.5402
mcqy8iu,1ipdlru,Geographic Information Systems (GIS),Neutral,0.0258
mcqzuuo,1ipdlru,Geographic Information Systems (GIS),Negative,-0.8235
mcr4wha,1ipdlru,Geographic Information Systems (GIS),Positive,0.2008
mcr4nu5,1ipdlru,Geographic Information Systems (GIS),Positive,0.2031
mcqyn9l,1ipdlru,Geographic Information Systems (GIS),Negative,-0.4419
mcr5ul2,1ipdlru,Geographic Information Systems (GIS),Negative,-0.362
mcrer6r,1ipdlru,Geographic Information Systems (GIS),Positive,0.7096
mcqwtep,1ipdlru,Geographic Information Systems (GIS),Positive,0.3632
mcr7lsn,1ipdlru,Geographic Information Systems (GIS),Negative,-0.3885
mcr7mq2,1ipdlru,Geographic Information Systems (GIS),Positive,0.9493
mcrc9tk,1ipdlru,Geographic Information Systems (GIS),Negative,-0.1779
mcsbli6,1ipdlru,Geographic Information Systems (GIS),Negative,-0.2666
mcr7gkw,1ipdlru,Geographic Information Systems (GIS),Neutral,0.0
mcrqoja,1ipdlru,Geographic Information Systems (GIS),Positive,0.2661
nxpkf30,1q42r4m,Geographic Information Systems (GIS),Positive,0.5948
nxptckq,1q42r4m,Geographic Information Systems (GIS),Positive,0.128
nxqpbc1,1q42r4m,Geographic Information Systems (GIS),Positive,0.7513
nxq34az,1q42r4m,Geographic Information Systems (GIS),Positive,0.8641
nxq4246,1q42r4m,Geographic Information Systems (GIS),Positive,0.903
nxrmwb1,1q42r4m,Geographic Information Systems (GIS),Positive,0.9793
nxqn0y6,1q42r4m,Geographic Information Systems (GIS),Positive,0.8873
nxrmc9j,1q42r4m,Geographic Information Systems (GIS),Positive,0.9532
nqsvyg7,1p6qvq8,Geographic Information Systems (GIS),Positive,0.4215
nqtwppc,1p6qvq8,Geographic Information Systems (GIS),Neutral,0.0
